male,eth,age,income,state,N
1,2,1,2,50,23915
1,2,1,3,1,10509
1,2,1,3,2,17351
1,2,1,3,3,15264
1,2,1,3,4,15728
1,2,1,3,5,13467
1,2,1,3,6,10365
1,2,1,3,7,18401
1,2,1,3,8,13002
1,2,1,3,9,15710
1,2,1,3,10,12302
1,2,1,3,11,10212
1,2,1,3,12,14611
1,2,1,3,13,14215
1,2,1,3,14,18396
1,2,1,3,15,11397
1,2,1,3,16,13927
1,2,1,3,17,10842
1,2,1,3,18,18123
1,2,1,3,19,17888
1,2,1,3,20,11353
1,2,1,3,21,18016
1,2,1,3,22,11819
1,2,1,3,23,12554
1,2,1,3,24,16386
1,2,1,3,25,15661
1,2,1,3,26,12523
1,2,1,3,27,14991
1,2,1,3,28,15426
1,2,1,3,29,10857
1,2,1,3,30,15351
1,2,1,3,31,17673
1,2,1,3,32,13641
1,2,1,3,33,11431
1,2,1,3,34,18953
1,2,1,3,35,11460
1,2,1,3,36,16347
1,2,1,3,37,13076
1,2,1,3,38,9782
1,2,1,3,39,18958
1,2,1,3,40,18269
1,2,1,3,41,11222
1,2,1,3,42,13234
1,2,1,3,43,14689
1,2,1,3,44,17167
1,2,1,3,45,18784
1,2,1,3,46,15850
1,2,1,3,47,16673
1,2,1,3,48,13571
1,2,1,3,49,12323
1,2,1,3,50,10249
1,2,2,1,1,17516
1,2,2,1,2,28919
1,2,2,1,3,25441
1,2,2,1,4,26213
1,2,2,1,5,22445
1,2,2,1,6,17275
1,2,2,1,7,30668
1,2,2,1,8,21670
1,2,2,1,9,26184
1,2,2,1,10,20503
1,2,2,1,11,17020
1,2,2,1,12,24351
1,2,2,1,13,23691
1,2,2,1,14,30661
1,2,2,1,15,18994
1,2,2,1,16,23212
1,2,2,1,17,18070
1,2,2,1,18,30205
1,2,2,1,19,29813
1,2,2,1,20,18921
1,2,2,1,21,30027
1,2,2,1,22,19698
1,2,2,1,23,20923
1,2,2,1,24,27310
1,2,2,1,25,26101
1,2,2,1,26,20872
1,2,2,1,27,24985
1,2,2,1,28,25711
1,2,2,1,29,18094
1,2,2,1,30,25585
1,2,2,1,31,29455
1,2,2,1,32,22735
1,2,2,1,33,19052
1,2,2,1,34,31589
1,2,2,1,35,19099
1,2,2,1,36,27244
1,2,2,1,37,21794
1,2,2,1,38,16303
1,2,2,1,39,31597
1,2,2,1,40,30448
1,2,2,1,41,18703
1,2,2,1,42,22057
1,2,2,1,43,24482
1,2,2,1,44,28611
1,2,2,1,45,31307
1,2,2,1,46,26417
1,2,2,1,47,27788
1,2,2,1,48,22619
1,2,2,1,49,20539
1,2,2,1,50,17082
1,2,2,2,1,12261
1,2,2,2,2,20243
1,2,2,2,3,17808
1,2,2,2,4,18349
1,2,2,2,5,15712
1,2,2,2,6,12093
1,2,2,2,7,21467
1,2,2,2,8,15169
1,2,2,2,9,18329
1,2,2,2,10,14352
1,2,2,2,11,11914
1,2,2,2,12,17046
1,2,2,2,13,16584
1,2,2,2,14,21462
1,2,2,2,15,13296
1,2,2,2,16,16248
1,2,2,2,17,12649
1,2,2,2,18,21143
1,2,2,2,19,20869
1,2,2,2,20,13245
1,2,2,2,21,21019
1,2,2,2,22,13789
1,2,2,2,23,14646
1,2,2,2,24,19117
1,2,2,2,25,18271
1,2,2,2,26,14610
1,2,2,2,27,17490
1,2,2,2,28,17997
1,2,2,2,29,12666
1,2,2,2,30,17909
1,2,2,2,31,20619
1,2,2,2,32,15915
1,2,2,2,33,13336
1,2,2,2,34,22112
1,2,2,2,35,13370
1,2,2,2,36,19071
1,2,2,2,37,15256
1,2,2,2,38,11412
1,2,2,2,39,22118
1,2,2,2,40,21314
1,2,2,2,41,13092
1,2,2,2,42,15440
1,2,2,2,43,17138
1,2,2,2,44,20028
1,2,2,2,45,21915
1,2,2,2,46,18492
1,2,2,2,47,19452
1,2,2,2,48,15833
1,2,2,2,49,14377
1,2,2,2,50,11958
1,2,2,3,1,5255
1,2,2,3,2,8676
1,2,2,3,3,7632
1,2,2,3,4,7864
1,2,2,3,5,6734
1,2,2,3,6,5183
1,2,2,3,7,9200
1,2,2,3,8,6501
1,2,2,3,9,7855
1,2,2,3,10,6151
1,2,2,3,11,5106
1,2,2,3,12,7305
1,2,2,3,13,7107
1,2,2,3,14,9198
1,2,2,3,15,5698
1,2,2,3,16,6964
1,2,2,3,17,5421
1,2,2,3,18,9061
1,2,2,3,19,8944
1,2,2,3,20,5676
1,2,2,3,21,9008
1,2,2,3,22,5909
1,2,2,3,23,6277
1,2,2,3,24,8193
1,2,2,3,25,7830
1,2,2,3,26,6262
1,2,2,3,27,7496
1,2,2,3,28,7713
1,2,2,3,29,5428
1,2,2,3,30,7675
1,2,2,3,31,8837
1,2,2,3,32,6821
1,2,2,3,33,5715
1,2,2,3,34,9477
1,2,2,3,35,5730
1,2,2,3,36,8173
1,2,2,3,37,6538
1,2,2,3,38,4891
1,2,2,3,39,9479
1,2,2,3,40,9134
1,2,2,3,41,5611
1,2,2,3,42,6617
1,2,2,3,43,7345
1,2,2,3,44,8583
1,2,2,3,45,9392
1,2,2,3,46,7925
1,2,2,3,47,8336
1,2,2,3,48,6786
1,2,2,3,49,6162
1,2,2,3,50,5125
1,2,3,1,1,35032
1,2,3,1,2,57838
1,2,3,1,3,50881
1,2,3,1,4,52426
1,2,3,1,5,44890
1,2,3,1,6,34550
1,2,3,1,7,61335
1,2,3,1,8,43339
1,2,3,1,9,52368
1,2,3,1,10,41005
1,2,3,1,11,34040
1,2,3,1,12,48703
1,2,3,1,13,47383
1,2,3,1,14,61321
1,2,3,1,15,37988
1,2,3,1,16,46424
1,2,3,1,17,36140
1,2,3,1,18,60410
1,2,3,1,19,59626
1,2,3,1,20,37842
1,2,3,1,21,60054
1,2,3,1,22,39397
1,2,3,1,23,41846
1,2,3,1,24,54621
1,2,3,1,25,52203
1,2,3,1,26,41744
1,2,3,1,27,49971
1,2,3,1,28,51421
1,2,3,1,29,36189
1,2,3,1,30,51170
1,2,3,1,31,58910
1,2,3,1,32,45470
1,2,3,1,33,38103
1,2,3,1,34,63178
1,2,3,1,35,38199
1,2,3,1,36,54488
1,2,3,1,37,43588
1,2,3,1,38,32605
1,2,3,1,39,63195
1,2,3,1,40,60896
1,2,3,1,41,37406
1,2,3,1,42,44115
1,2,3,1,43,48964
1,2,3,1,44,57223
1,2,3,1,45,62613
1,2,3,1,46,52835
1,2,3,1,47,55577
1,2,3,1,48,45238
1,2,3,1,49,41078
1,2,3,1,50,34165
1,2,3,2,1,24522
1,2,3,2,2,40487
1,2,3,2,3,35617
1,2,3,2,4,36698
1,2,3,2,5,31423
1,2,3,2,6,24185
1,2,3,2,7,42935
1,2,3,2,8,30337
1,2,3,2,9,36657
1,2,3,2,10,28704
1,2,3,2,11,23828
1,2,3,2,12,34092
1,2,3,2,13,33168
1,2,3,2,14,42925
1,2,3,2,15,26592
1,2,3,2,16,32497
1,2,3,2,17,25298
1,2,3,2,18,42287
1,2,3,2,19,41738
1,2,3,2,20,26490
1,2,3,2,21,42038
1,2,3,2,22,27578
1,2,3,2,23,29292
1,2,3,2,24,38234
1,2,3,2,25,36542
1,2,3,2,26,29221
1,2,3,2,27,34980
1,2,3,2,28,35995
1,2,3,2,29,25332
1,2,3,2,30,35819
1,2,3,2,31,41237
1,2,3,2,32,31829
1,2,3,2,33,26672
1,2,3,2,34,44225
1,2,3,2,35,26739
1,2,3,2,36,38142
1,2,3,2,37,30511
1,2,3,2,38,22824
1,2,3,2,39,44236
1,2,3,2,40,42628
1,2,3,2,41,26184
1,2,3,2,42,30880
1,2,3,2,43,34275
1,2,3,2,44,40056
1,2,3,2,45,43829
1,2,3,2,46,36984
1,2,3,2,47,38904
1,2,3,2,48,31666
1,2,3,2,49,28755
1,2,3,2,50,23915
1,2,3,3,1,10509
1,2,3,3,2,17351
1,2,3,3,3,15264
1,2,3,3,4,15728
1,2,3,3,5,13467
1,2,3,3,6,10365
1,2,3,3,7,18401
1,2,3,3,8,13002
1,2,3,3,9,15710
1,2,3,3,10,12302
1,2,3,3,11,10212
1,2,3,3,12,14611
1,2,3,3,13,14215
1,2,3,3,14,18396
1,2,3,3,15,11397
1,2,3,3,16,13927
1,2,3,3,17,10842
1,2,3,3,18,18123
1,2,3,3,19,17888
1,2,3,3,20,11353
1,2,3,3,21,18016
1,2,3,3,22,11819
1,2,3,3,23,12554
1,2,3,3,24,16386
1,2,3,3,25,15661
1,2,3,3,26,12523
1,2,3,3,27,14991
1,2,3,3,28,15426
1,2,3,3,29,10857
1,2,3,3,30,15351
1,2,3,3,31,17673
1,2,3,3,32,13641
1,2,3,3,33,11431
1,2,3,3,34,18953
1,2,3,3,35,11460
1,2,3,3,36,16347
1,2,3,3,37,13076
1,2,3,3,38,9782
1,2,3,3,39,18958
1,2,3,3,40,18269
1,2,3,3,41,11222
1,2,3,3,42,13234
1,2,3,3,43,14689
1,2,3,3,44,17167
1,2,3,3,45,18784
1,2,3,3,46,15850
1,2,3,3,47,16673
1,2,3,3,48,13571
1,2,3,3,49,12323
1,2,3,3,50,10249
1,2,4,1,1,35032
1,2,4,1,2,57838
1,2,4,1,3,50881
1,2,4,1,4,52426
1,2,4,1,5,44890
1,2,4,1,6,34550
1,2,4,1,7,61335
1,2,4,1,8,43339
1,2,4,1,9,52368
1,2,4,1,10,41005
1,2,4,1,11,34040
1,2,4,1,12,48703
1,2,4,1,13,47383
1,2,4,1,14,61321
1,2,4,1,15,37988
1,2,4,1,16,46424
1,2,4,1,17,36140
1,2,4,1,18,60410
1,2,4,1,19,59626
1,2,4,1,20,37842
1,2,4,1,21,60054
1,2,4,1,22,39397
1,2,4,1,23,41846
1,2,4,1,24,54621
1,2,4,1,25,52203
1,2,4,1,26,41744
1,2,4,1,27,49971
1,2,4,1,28,51421
1,2,4,1,29,36189
1,2,4,1,30,51170
1,2,4,1,31,58910
1,2,4,1,32,45470
1,2,4,1,33,38103
1,2,4,1,34,63178
1,2,4,1,35,38199
1,2,4,1,36,54488
1,2,4,1,37,43588
1,2,4,1,38,32605
1,2,4,1,39,63195
1,2,4,1,40,60896
1,2,4,1,41,37406
1,2,4,1,42,44115
1,2,4,1,43,48964
1,2,4,1,44,57223
1,2,4,1,45,62613
1,2,4,1,46,52835
1,2,4,1,47,55577
1,2,4,1,48,45238
1,2,4,1,49,41078
1,2,4,1,50,34165
1,2,4,2,1,24522
1,2,4,2,2,40487
1,2,4,2,3,35617
1,2,4,2,4,36698
1,2,4,2,5,31423
1,2,4,2,6,24185
1,2,4,2,7,42935
1,2,4,2,8,30337
1,2,4,2,9,36657
1,2,4,2,10,28704
1,2,4,2,11,23828
1,2,4,2,12,34092
1,2,4,2,13,33168
1,2,4,2,14,42925
1,2,4,2,15,26592
1,2,4,2,16,32497
1,2,4,2,17,25298
1,2,4,2,18,42287
1,2,4,2,19,41738
1,2,4,2,20,26490
1,2,4,2,21,42038
1,2,4,2,22,27578
1,2,4,2,23,29292
1,2,4,2,24,38234
1,2,4,2,25,36542
1,2,4,2,26,29221
1,2,4,2,27,34980
1,2,4,2,28,35995
1,2,4,2,29,25332
1,2,4,2,30,35819
1,2,4,2,31,41237
1,2,4,2,32,31829
1,2,4,2,33,26672
1,2,4,2,34,44225
1,2,4,2,35,26739
1,2,4,2,36,38142
1,2,4,2,37,30511
1,2,4,2,38,22824
1,2,4,2,39,44236
1,2,4,2,40,42628
1,2,4,2,41,26184
1,2,4,2,42,30880
1,2,4,2,43,34275
1,2,4,2,44,40056
1,2,4,2,45,43829
1,2,4,2,46,36984
1,2,4,2,47,38904
1,2,4,2,48,31666
1,2,4,2,49,28755
1,2,4,2,50,23915
1,2,4,3,1,10509
1,2,4,3,2,17351
1,2,4,3,3,15264
1,2,4,3,4,15728
1,2,4,3,5,13467
1,2,4,3,6,10365
1,2,4,3,7,18401
1,2,4,3,8,13002
1,2,4,3,9,15710
1,2,4,3,10,12302
1,2,4,3,11,10212
1,2,4,3,12,14611
1,2,4,3,13,14215
1,2,4,3,14,18396
1,2,4,3,15,11397
1,2,4,3,16,13927
1,2,4,3,17,10842
1,2,4,3,18,18123
1,2,4,3,19,17888
1,2,4,3,20,11353
1,2,4,3,21,18016
1,2,4,3,22,11819
1,2,4,3,23,12554
1,2,4,3,24,16386
1,2,4,3,25,15661
1,2,4,3,26,12523
1,2,4,3,27,14991
1,2,4,3,28,15426
1,2,4,3,29,10857
1,2,4,3,30,15351
1,2,4,3,31,17673
1,2,4,3,32,13641
1,2,4,3,33,11431
1,2,4,3,34,18953
1,2,4,3,35,11460
1,2,4,3,36,16347
1,2,4,3,37,13076
1,2,4,3,38,9782
1,2,4,3,39,18958
1,2,4,3,40,18269
1,2,4,3,41,11222
1,2,4,3,42,13234
1,2,4,3,43,14689
1,2,4,3,44,17167
1,2,4,3,45,18784
1,2,4,3,46,15850
1,2,4,3,47,16673
1,2,4,3,48,13571
1,2,4,3,49,12323
1,2,4,3,50,10249
1,2,5,1,1,17516
1,2,5,1,2,28919
1,2,5,1,3,25441
1,2,5,1,4,26213
1,2,5,1,5,22445
1,2,5,1,6,17275
1,2,5,1,7,30668
1,2,5,1,8,21670
1,2,5,1,9,26184
1,2,5,1,10,20503
1,2,5,1,11,17020
1,2,5,1,12,24351
1,2,5,1,13,23691
1,2,5,1,14,30661
1,2,5,1,15,18994
1,2,5,1,16,23212
1,2,5,1,17,18070
1,2,5,1,18,30205
1,2,5,1,19,29813
1,2,5,1,20,18921
1,2,5,1,21,30027
1,2,5,1,22,19698
1,2,5,1,23,20923
1,2,5,1,24,27310
1,2,5,1,25,26101
1,2,5,1,26,20872
1,2,5,1,27,24985
1,2,5,1,28,25711
1,2,5,1,29,18094
1,2,5,1,30,25585
1,2,5,1,31,29455
1,2,5,1,32,22735
1,2,5,1,33,19052
1,2,5,1,34,31589
1,2,5,1,35,19099
1,2,5,1,36,27244
1,2,5,1,37,21794
1,2,5,1,38,16303
1,2,5,1,39,31597
1,2,5,1,40,30448
1,2,5,1,41,18703
1,2,5,1,42,22057
1,2,5,1,43,24482
1,2,5,1,44,28611
1,2,5,1,45,31307
1,2,5,1,46,26417
1,2,5,1,47,27788
1,2,5,1,48,22619
1,2,5,1,49,20539
1,2,5,1,50,17082
1,2,5,2,1,12261
1,2,5,2,2,20243
1,2,5,2,3,17808
1,2,5,2,4,18349
1,2,5,2,5,15712
1,2,5,2,6,12093
1,2,5,2,7,21467
1,2,5,2,8,15169
1,2,5,2,9,18329
1,2,5,2,10,14352
1,2,5,2,11,11914
1,2,5,2,12,17046
1,2,5,2,13,16584
1,2,5,2,14,21462
1,2,5,2,15,13296
1,2,5,2,16,16248
1,2,5,2,17,12649
1,2,5,2,18,21143
1,2,5,2,19,20869
1,2,5,2,20,13245
1,2,5,2,21,21019
1,2,5,2,22,13789
1,2,5,2,23,14646
1,2,5,2,24,19117
1,2,5,2,25,18271
1,2,5,2,26,14610
1,2,5,2,27,17490
1,2,5,2,28,17997
1,2,5,2,29,12666
1,2,5,2,30,17909
1,2,5,2,31,20619
1,2,5,2,32,15915
1,2,5,2,33,13336
1,2,5,2,34,22112
1,2,5,2,35,13370
1,2,5,2,36,19071
1,2,5,2,37,15256
1,2,5,2,38,11412
1,2,5,2,39,22118
1,2,5,2,40,21314
1,2,5,2,41,13092
1,2,5,2,42,15440
1,2,5,2,43,17138
1,2,5,2,44,20028
1,2,5,2,45,21915
1,2,5,2,46,18492
1,2,5,2,47,19452
1,2,5,2,48,15833
1,2,5,2,49,14377
1,2,5,2,50,11958
1,2,5,3,1,5255
1,2,5,3,2,8676
1,2,5,3,3,7632
1,2,5,3,4,7864
1,2,5,3,5,6734
1,2,5,3,6,5183
1,2,5,3,7,9200
1,2,5,3,8,6501
1,2,5,3,9,7855
1,2,5,3,10,6151
1,2,5,3,11,5106
1,2,5,3,12,7305
1,2,5,3,13,7107
1,2,5,3,14,9198
1,2,5,3,15,5698
1,2,5,3,16,6964
1,2,5,3,17,5421
1,2,5,3,18,9061
1,2,5,3,19,8944
1,2,5,3,20,5676
1,2,5,3,21,9008
1,2,5,3,22,5909
1,2,5,3,23,6277
1,2,5,3,24,8193
1,2,5,3,25,7830
1,2,5,3,26,6262
1,2,5,3,27,7496
1,2,5,3,28,7713
1,2,5,3,29,5428
1,2,5,3,30,7675
1,2,5,3,31,8837
1,2,5,3,32,6821
1,2,5,3,33,5715
1,2,5,3,34,9477
1,2,5,3,35,5730
1,2,5,3,36,8173
1,2,5,3,37,6538
1,2,5,3,38,4891
1,2,5,3,39,9479
1,2,5,3,40,9134
1,2,5,3,41,5611
1,2,5,3,42,6617
1,2,5,3,43,7345
1,2,5,3,44,8583
1,2,5,3,45,9392
1,2,5,3,46,7925
1,2,5,3,47,8336
1,2,5,3,48,6786
1,2,5,3,49,6162
1,2,5,3,50,5125
1,2,6,1,1,17516
1,2,6,1,2,28919
1,2,6,1,3,25441
1,2,6,1,4,26213
1,2,6,1,5,22445
1,2,6,1,6,17275
1,2,6,1,7,30668
1,2,6,1,8,21670
1,2,6,1,9,26184
1,2,6,1,10,20503
1,2,6,1,11,17020
1,2,6,1,12,24351
1,2,6,1,13,23691
1,2,6,1,14,30661
1,2,6,1,15,18994
1,2,6,1,16,23212
1,2,6,1,17,18070
1,2,6,1,18,30205
1,2,6,1,19,29813
1,2,6,1,20,18921
1,2,6,1,21,30027
1,2,6,1,22,19698
1,2,6,1,23,20923
1,2,6,1,24,27310
1,2,6,1,25,26101
1,2,6,1,26,20872
1,2,6,1,27,24985
1,2,6,1,28,25711
1,2,6,1,29,18094
1,2,6,1,30,25585
1,2,6,1,31,29455
1,2,6,1,32,22735
1,2,6,1,33,19052
1,2,6,1,34,31589
1,2,6,1,35,19099
1,2,6,1,36,27244
1,2,6,1,37,21794
1,2,6,1,38,16303
1,2,6,1,39,31597
1,2,6,1,40,30448
1,2,6,1,41,18703
1,2,6,1,42,22057
1,2,6,1,43,24482
1,2,6,1,44,28611
1,2,6,1,45,31307
1,2,6,1,46,26417
1,2,6,1,47,27788
1,2,6,1,48,22619
1,2,6,1,49,20539
1,2,6,1,50,17082
1,2,6,2,1,12261
1,2,6,2,2,20243
1,2,6,2,3,17808
1,2,6,2,4,18349
1,2,6,2,5,15712
1,2,6,2,6,12093
1,2,6,2,7,21467
1,2,6,2,8,15169
1,2,6,2,9,18329
1,2,6,2,10,14352
1,2,6,2,11,11914
1,2,6,2,12,17046
1,2,6,2,13,16584
1,2,6,2,14,21462
1,2,6,2,15,13296
1,2,6,2,16,16248
1,2,6,2,17,12649
1,2,6,2,18,21143
1,2,6,2,19,20869
1,2,6,2,20,13245
1,2,6,2,21,21019
1,2,6,2,22,13789
1,2,6,2,23,14646
1,2,6,2,24,19117
1,2,6,2,25,18271
1,2,6,2,26,14610
1,2,6,2,27,17490
1,2,6,2,28,17997
1,2,6,2,29,12666
1,2,6,2,30,17909
1,2,6,2,31,20619
1,2,6,2,32,15915
1,2,6,2,33,13336
1,2,6,2,34,22112
1,2,6,2,35,13370
1,2,6,2,36,19071
1,2,6,2,37,15256
1,2,6,2,38,11412
1,2,6,2,39,22118
1,2,6,2,40,21314
1,2,6,2,41,13092
1,2,6,2,42,15440
1,2,6,2,43,17138
1,2,6,2,44,20028
1,2,6,2,45,21915
1,2,6,2,46,18492
1,2,6,2,47,19452
1,2,6,2,48,15833
1,2,6,2,49,14377
1,2,6,2,50,11958
1,2,6,3,1,5255
1,2,6,3,2,8676
1,2,6,3,3,7632
1,2,6,3,4,7864
1,2,6,3,5,6734
1,2,6,3,6,5183
1,2,6,3,7,9200
1,2,6,3,8,6501
1,2,6,3,9,7855
1,2,6,3,10,6151
1,2,6,3,11,5106
1,2,6,3,12,7305
1,2,6,3,13,7107
1,2,6,3,14,9198
1,2,6,3,15,5698
1,2,6,3,16,6964
1,2,6,3,17,5421
1,2,6,3,18,9061
1,2,6,3,19,8944
1,2,6,3,20,5676
1,2,6,3,21,9008
1,2,6,3,22,5909
1,2,6,3,23,6277
1,2,6,3,24,8193
1,2,6,3,25,7830
1,2,6,3,26,6262
1,2,6,3,27,7496
1,2,6,3,28,7713
1,2,6,3,29,5428
1,2,6,3,30,7675
1,2,6,3,31,8837
1,2,6,3,32,6821
1,2,6,3,33,5715
1,2,6,3,34,9477
1,2,6,3,35,5730
1,2,6,3,36,8173
1,2,6,3,37,6538
1,2,6,3,38,4891
1,2,6,3,39,9479
1,2,6,3,40,9134
1,2,6,3,41,5611
1,2,6,3,42,6617
1,2,6,3,43,7345
1,2,6,3,44,8583
1,2,6,3,45,9392
1,2,6,3,46,7925
1,2,6,3,47,8336
1,2,6,3,48,6786
1,2,6,3,49,6162
1,2,6,3,50,5125
1,2,7,1,1,17516
1,2,7,1,2,28919
1,2,7,1,3,25441
1,2,7,1,4,26213
1,2,7,1,5,22445
1,2,7,1,6,17275
1,2,7,1,7,30668
1,2,7,1,8,21670
1,2,7,1,9,26184
1,2,7,1,10,20503
1,2,7,1,11,17020
1,2,7,1,12,24351
1,2,7,1,13,23691
1,2,7,1,14,30661
1,2,7,1,15,18994
1,2,7,1,16,23212
1,2,7,1,17,18070
1,2,7,1,18,30205
1,2,7,1,19,29813
1,2,7,1,20,18921
1,2,7,1,21,30027
1,2,7,1,22,19698
1,2,7,1,23,20923
1,2,7,1,24,27310
1,2,7,1,25,26101
1,2,7,1,26,20872
1,2,7,1,27,24985
1,2,7,1,28,25711
1,2,7,1,29,18094
1,2,7,1,30,25585
1,2,7,1,31,29455
1,2,7,1,32,22735
1,2,7,1,33,19052
1,2,7,1,34,31589
1,2,7,1,35,19099
1,2,7,1,36,27244
1,2,7,1,37,21794
1,2,7,1,38,16303
1,2,7,1,39,31597
1,2,7,1,40,30448
1,2,7,1,41,18703
1,2,7,1,42,22057
1,2,7,1,43,24482
1,2,7,1,44,28611
1,2,7,1,45,31307
1,2,7,1,46,26417
1,2,7,1,47,27788
1,2,7,1,48,22619
1,2,7,1,49,20539
1,2,7,1,50,17082
1,2,7,2,1,12261
1,2,7,2,2,20243
1,2,7,2,3,17808
1,2,7,2,4,18349
1,2,7,2,5,15712
1,2,7,2,6,12093
1,2,7,2,7,21467
1,2,7,2,8,15169
1,2,7,2,9,18329
1,2,7,2,10,14352
1,2,7,2,11,11914
1,2,7,2,12,17046
1,2,7,2,13,16584
1,2,7,2,14,21462
1,2,7,2,15,13296
1,2,7,2,16,16248
1,2,7,2,17,12649
1,2,7,2,18,21143
1,2,7,2,19,20869
1,2,7,2,20,13245
1,2,7,2,21,21019
1,2,7,2,22,13789
1,2,7,2,23,14646
1,2,7,2,24,19117
1,2,7,2,25,18271
1,2,7,2,26,14610
1,2,7,2,27,17490
1,2,7,2,28,17997
1,2,7,2,29,12666
1,2,7,2,30,17909
1,2,7,2,31,20619
1,2,7,2,32,15915
1,2,7,2,33,13336
1,2,7,2,34,22112
1,2,7,2,35,13370
1,2,7,2,36,19071
1,2,7,2,37,15256
1,2,7,2,38,11412
1,2,7,2,39,22118
1,2,7,2,40,21314
1,2,7,2,41,13092
1,2,7,2,42,15440
1,2,7,2,43,17138
1,2,7,2,44,20028
1,2,7,2,45,21915
1,2,7,2,46,18492
1,2,7,2,47,19452
1,2,7,2,48,15833
1,2,7,2,49,14377
1,2,7,2,50,11958
1,2,7,3,1,5255
1,2,7,3,2,8676
1,2,7,3,3,7632
1,2,7,3,4,7864
1,2,7,3,5,6734
1,2,7,3,6,5183
1,2,7,3,7,9200
1,2,7,3,8,6501
1,2,7,3,9,7855
1,2,7,3,10,6151
1,2,7,3,11,5106
1,2,7,3,12,7305
1,2,7,3,13,7107
1,2,7,3,14,9198
1,2,7,3,15,5698
1,2,7,3,16,6964
1,2,7,3,17,5421
1,2,7,3,18,9061
1,2,7,3,19,8944
1,2,7,3,20,5676
1,2,7,3,21,9008
1,2,7,3,22,5909
1,2,7,3,23,6277
1,2,7,3,24,8193
1,2,7,3,25,7830
1,2,7,3,26,6262
1,2,7,3,27,7496
1,2,7,3,28,7713
1,2,7,3,29,5428
1,2,7,3,30,7675
1,2,7,3,31,8837
1,2,7,3,32,6821
1,2,7,3,33,5715
1,2,7,3,34,9477
1,2,7,3,35,5730
1,2,7,3,36,8173
1,2,7,3,37,6538
1,2,7,3,38,4891
1,2,7,3,39,9479
1,2,7,3,40,9134
1,2,7,3,41,5611
1,2,7,3,42,6617
1,2,7,3,43,7345
1,2,7,3,44,8583
1,2,7,3,45,9392
1,2,7,3,46,7925
1,2,7,3,47,8336
1,2,7,3,48,6786
1,2,7,3,49,6162
1,2,7,3,50,5125
1,3,1,1,1,52547
1,3,1,1,2,86757
1,3,1,1,3,76322
1,3,1,1,4,78639
1,3,1,1,5,67335
1,3,1,1,6,51825
1,3,1,1,7,92003
1,3,1,1,8,65009
1,3,1,1,9,78552
1,3,1,1,10,61508
1,3,1,1,11,51060
1,3,1,1,12,73054
1,3,1,1,13,71074
1,3,1,1,14,91982
1,3,1,1,15,56983
1,3,1,1,16,69636
1,3,1,1,17,54209
1,3,1,1,18,90615
1,3,1,1,19,89439
1,3,1,1,20,56763
1,3,1,1,21,90082
1,3,1,1,22,59095
1,3,1,1,23,62768
1,3,1,1,24,81931
1,3,1,1,25,78304
1,3,1,1,26,62615
1,3,1,1,27,74956
1,3,1,1,28,77132
1,3,1,1,29,54283
1,3,1,1,30,76755
1,3,1,1,31,88365
1,3,1,1,32,68205
1,3,1,1,33,57155
1,3,1,1,34,94767
1,3,1,1,35,57298
1,3,1,1,36,81733
1,3,1,1,37,65381
1,3,1,1,38,48908
1,3,1,1,39,94792
1,3,1,1,40,91345
1,3,1,1,41,56108
1,3,1,1,42,66172
1,3,1,1,43,73446
1,3,1,1,44,85834
1,3,1,1,45,93920
1,3,1,1,46,79252
1,3,1,1,47,83365
1,3,1,1,48,67856
1,3,1,1,49,61617
1,3,1,1,50,51247
1,3,1,2,1,36783
1,3,1,2,2,60730
1,3,1,2,3,53425
1,3,1,2,4,55047
1,3,1,2,5,47135
1,3,1,2,6,36278
1,3,1,2,7,64402
1,3,1,2,8,45506
1,3,1,2,9,54986
1,3,1,2,10,43056
1,3,1,2,11,35742
1,3,1,2,12,51138
1,3,1,2,13,49752
1,3,1,2,14,64387
1,3,1,2,15,39888
1,3,1,2,16,48745
1,3,1,2,17,37947
1,3,1,2,18,63430
1,3,1,2,19,62607
1,3,1,2,20,39734
1,3,1,2,21,63057
1,3,1,2,22,41366
1,3,1,2,23,43938
1,3,1,2,24,57352
1,3,1,2,25,54813
1,3,1,2,26,43831
1,3,1,2,27,52469
1,3,1,2,28,53992
1,3,1,2,29,37998
1,3,1,2,30,53728
1,3,1,2,31,61856
1,3,1,2,32,47744
1,3,1,2,33,40008
1,3,1,2,34,66337
1,3,1,2,35,40109
1,3,1,2,36,57213
1,3,1,2,37,45767
1,3,1,2,38,34236
1,3,1,2,39,66354
1,3,1,2,40,63941
1,3,1,2,41,39276
1,3,1,2,42,46321
1,3,1,2,43,51413
1,3,1,2,44,60084
1,3,1,2,45,65744
1,3,1,2,46,55476
1,3,1,2,47,58355
1,3,1,2,48,47499
1,3,1,2,49,43132
1,3,1,2,50,35873
1,3,1,3,1,15764
1,3,1,3,2,26027
1,3,1,3,3,22896
1,3,1,3,4,23592
1,3,1,3,5,20201
1,3,1,3,6,15548
1,3,1,3,7,27601
1,3,1,3,8,19503
1,3,1,3,9,23565
1,3,1,3,10,18452
1,3,1,3,11,15318
1,3,1,3,12,21916
1,3,1,3,13,21322
1,3,1,3,14,27595
1,3,1,3,15,17095
1,3,1,3,16,20891
1,3,1,3,17,16263
1,3,1,3,18,27184
1,3,1,3,19,26832
1,3,1,3,20,17029
1,3,1,3,21,27024
1,3,1,3,22,17728
1,3,1,3,23,18830
1,3,1,3,24,24579
